Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","RSI – 14D","Pledged Promoter Holdings","Promoter Holding","Beta","6M Return vs Nifty","5Y CAGR","Debt to Equity","ROCE","Return on Equity","Dividend Yield","Free Cash Flow"
DCG Cables & Wires Ltd,DCG,"Electrical Components & Equipments","130.767868","72.05","16.12427472256471","55.9766763848396","0","72.45448935513731",,"-32.41215948066336",,"1.0830909846281678","48.820754716981135","44.88448844884477",,"-2.88"
Destiny Logistics & Infra Ltd,DESTINY,"Logistics","130.72106","84.95","50.66707751937987","28.6290322580646","0","64.76475175461398","0.481370372016743","-53.37765331028915",,"0.46447322366118304","17.573656845753895","9.645258520751261",,"-5.09"
ShreeOswal Seeds and Chemicals Ltd,OSWALSEEDS,"Seeds","130.71063","14.29","-31.420824519230656","63.8513513513513","0","66.62524652891658","-1.12706585058833","-36.78438785576331","25.040333321459784","1.588557213930348","1.4411333659012835","-9.838004020338216",,"-18.16"
Royal Sense Ltd,ROYAL,"Health Care Equipment & Supplies","130.5435624","244","20.62299563981043","68.3246073298429","0","62.24398362212919",,"-6.772489123709417",,"0.08836443468715696","49.09390444810544",,,"-3.9"
Suryalata Spinning Mills Ltd,SURYALA,"Textiles","130.44219","305.7","6.997971566523616","67.4267100977199","25.312866182329508","70.36114366065152","0.1662271463839","-8.544766436932434","31.59967093509266","0.3776310030637012","9.377535992305601","7.698184896855049","0.6542361792607131","-36.86000000000001"
Siddhika Coatings Ltd,SIDDHIKA,"Construction & Engineering","130.3769","211","15.266615925058543","100","0","63.08949668231105","0.2313277314322","19.763237597569017",,"0","35.37543198240654","17.334479793637165","1.5639810426540284","3.9"
ARSS Infrastructure Projects Ltd,ARSSINFRA,"Construction & Engineering","130.311283146","57.31","-16.771078911969134","84.9","11.63977463947303","46.70368492942597","0.859531963888592","214.41993748682705","37.88166325348197",,"3.8569556262872102",,,"27.680000000000003"
Western India Plywoods Ltd,WIPL,"Wood Products","130.30613102","153.53","46.53790393571423","62.6416315959857","4.120961337710048","40.78770262532195","0.097711114552273","-28.1393522209042","24.65928016496084","0.43710910354412796","9.474621549421197","8.016127119648974","0.7816062007425257","-2.74"
Leo Dryfruits & Spices Trading Ltd,VANDU,"IT Services & Consulting","130.14233456","72.74","19.59974918072288","88.3152173913043","0","38.11308648158002",,"-0.9773245048400012",,"0.26991150442477874","31.37426900584796","34.13881748071981",,"-14.84"
Quantum Gold Fund,QGOLDHALF,"Gold","130.0258572","78.88",,"68.4971098265896",,,"-0.052378154655482","21.09447848041981","14.149627481380689",,,,"0",
Accuracy Shipping Ltd,ACCURACY,"Logistics","129.93328","8.63","265.1699591836514","76.1658031088083","0","63.686895589798084","1.37797657535303","-15.915213265146654",,"0.9410194592732908","8.023340627279389","0.42279649682906145",,"18.650000000000002"
Tankup Engineers Ltd,TANKUP,"Heavy Machinery","129.912825","245.35","50.54973735408554","74.7684445863941","0","73.65439093484419",,"30.61262851672737",,"1.0054347826086956","82.8162291169452","107.30688935281847",,"-0.8500000000000001"
Baid Finserv Ltd,BAIDFIN,"Diversified Financials","129.673764","10.79","9.634009212481436","54.0130151843818","0","36.247420010110915",,"-38.33906849960161","27.518822337714745","1.4501738817604026","4.529686291147767","8.03008173032101",,"-25.06"
Golkunda Diamonds and Jewellery Ltd,GOLKUNDIA,"Precious Metals, Jewellery & Watches","129.6015288","186.1","10.964596345177648","55.0906555090655","0","72.78563715523084","0.734230857156845","-14.334312849062156","65.0367098587788","0.7258930223949657","35.04613714492495","19.316582914572884","0.8060182697474476","2.7600000000000002"
James Warren Tea Ltd,JAMESWARREN,"Agro Products","129.537","350.1","68.53809523809508","70.5087798289059","0","68.60597297297298","0.987858732823425","-16.732719468620605","37.015853650277194","0","1.6488845780795396","1.997041420118348",,"-16.71"
Aplab Ltd,APLAB,"Electronic Equipments","129.24474","51.41","161.55592499999952","77.4183680175271","19.888623707239457","67.60151949085123","1.31972044651009","2.63086576067655","89.78673747404106","2.5636722606120426","22.849462365591418",,,"-3.5"
Indian Infotech and Software Ltd,INDINFO,"Consumer Finance","129.23836254","1.02","-18.67606395086703","68.75","0","3.1984127102512887","0.377013029362539","-26.791778022007527","42.66731245033193","0","-2.453829740269299","0.681777405657558",,"-59.12"
Sal Automotive Ltd,SALAUTO,"Auto Parts","129.2367307","269.5","23.97712999999989","59.1530054644809","0","75.00001042660234","1.25619467914886","-11.89463254372518","38.71430952883272","0.6912976313079301","24.19278252611591","13.82301124813644","0.9276437847866418","6.7299999999999995"
HDFC S&P BSE Sensex ETF,HDFCSENSEX,"Equity","128.966509","91.16",,"62.5134553283099",,,"0.867326349853646","-0.9310937489995923","21.984811923343408",,,,"0",
KG Petrochem Ltd,KGPETRO,"Textiles","128.880385","246.85","23.43279727272717","54.3003345798071","0","74.66067803102854","1.93304483252456","17.44474293245954","34.635561688317026","0.6878658709860757","7.931103544962961","0.535128603486939",,"17.14"
Sel Manufacturing Company Ltd,SELMC,"Textiles","128.6951748","38.84","-0.6669526057213928","62.7995642701525","27","75","-0.632022128801408","-30.013283109184243","149.71454888515865",,"-17.480959060341103","-419.34151906986875",,"37.19"
Sanco Trans Ltd,SANCTRN,"Logistics","128.223","712.35","86.05570469798649","43.4267912772586","0","72.4271111111111","1.04569159116835","-6.777577768215748","45.29817140897501","0.11920592705167174","3.10450371665938","1.0873712323540563",,"-1.0700000000000003"
Bhudevi Infra Projects Ltd,BHUDEVI,"Real Estate","128.13152495999998","279.2","388.27734836363607","25.3424657534246","0","71.1785268055394",,"192.38231449794162","162.26876981134632","0.8656716417910448","65.67164179104485","423.2558139534888",,"2.6"
Pulz Electronics Ltd,PULZ,"Electronic Equipments","128.122","58.75","15.492382103990325","58.5812356979405","0","69.66250917094644","0.747490094786395","-18.681790326078563","88.40244455230963","0.009928106812735364","36.03397582489382","32.98763462305545",,"3.68"
G M Polyplast Ltd,GMPL,"Specialty Chemicals","127.731604","94.9","17.14518174496646","100","0","73.5385895568962","-0.183652031226128","-44.40316621053467",,"0.037468513853904276","31.976920740965664","24.833625218914207",,"3.08"
Digidrive Distributors Ltd,DIGIDRIVE,"Online Services","127.60132048199999","33.09","16.131646078634642","66.2698412698413","0","58.83057934544612",,"-22.75129728615191",,"0.00039852986759952175","4.00947248081006","2.2523519645821803",,"7.59"
CG VAK Software and Exports Ltd,CGVAK,"Software Services","127.441797","252.35","13.732952262931027","59.3167701863354","0","53.8663221258564","0.444565048986855","-25.692698754940167","53.460186715982026","0.05552888462153945","19.917895697126355","15.92614959882667","0.3962750148603131","8.450000000000001"
Athena Global Technologies Ltd,ATHENAGLO,"IT Services & Consulting","127.13845","90.49","-6.312733366434956","68.6777456647399","0","61.437281138790034","1.64790954505438","-7.8786248214068735","21.661218524339688","0.4327453142227122","-2.6352492108933427","217.09428782599514",,"3.630000000000001"
Piccadily Sugar and Allied Industries Ltd,PICCASUG,"Alcoholic Beverages","126.96971742000001","54.6","-139.52716200000015","70","0","74.97703135393809","0.169071181376578","-16.14811092921785","70.13700119867967","1.2485643970467595","-7.230711889675737","-14.45966514459665",,"-13.620000000000001"
ITL Industries Ltd,ITL,"Industrial Machinery","126.954366","396.2","13.829451633986949","56.9210866752911","0","44.978341603470334","0.890359157261155","-6.2298730519821035","54.43565908360601","0.21829810901001112","18.081275720164598","13.641429526710729","0.2523977788995457","1.2299999999999995"
Ratnabhumi Developers Ltd,RATNABHUMI,"Real Estate","126.725","92.5","469.35185185184724","41.1330049261084","0","73.55878832116788","0.354109637768937","-49.458421688966","-1.5471377600363323","5.509251352120694","7.016910935738446","0.769888793840897",,"-50.54"
Mayank Cattle Food Ltd,MCFL,"FMCG - Foods","126.576","234.4","25.16421471172967","31.6030534351145","0","65",,"5.582223297476981",,"1.3089219330855018","29.09477037430313","19.26721415034735",,"-11.540000000000001"
Ultracab (India) Ltd,ULTRACAB,"Cables","126.277818758","10.27","12.991545139711938","73.3333333333333","0","29.501380610155564","0.943513202297666","-37.03185881151201","11.957212452705","1.3817175974710225","26.377558322599103","17.071775807835326",,"-25.67"
Rockingdeals Circular Economy Ltd,ROCKINGDCE,"Technology Hardware","126.25229","223.1","24.27928653846156","52.8547201808932","0","65.11362431525004",,"-44.92547600383329",,"0.0022818026240730175","21.46105741898805","24.767801857585116",,"-17.13"
Mangalam Drugs and Organics Ltd,MANGALAM,"Pharmaceuticals","126.198621304","79.73","18.779556741666685","68.3930300096805","6.652663011092573","50.302762504100265","0.319815280557141","-37.149056295765746","8.165113739198148","0.7779659768760587","11.619406944526316",,,"-7.92"
Omnitex Industries (India) Ltd,OMNITEX,"Commodities Trading","126.1860615","300.15","101.76295282258047","57.7574967405476","0","65.23733973977784","0.915865470276366","21.529117500380536","77.57338979849465","0","1.2811784365909515","5.322446510924625",,"-0.5800000000000001"
Digikore Studios Ltd,DIGIKORE,"Animation","126.02272","199","13.209928721174002","61.1340206185567","25.660055583628093","66.62139969681658",,"-34.643599531953505",,"0.20536975977390481","27.57676510854685","39.44593756460617",,"-24.35"
Credent Global Finance Ltd,CGFL,"Asset Management","125.97709104","24.48","94.7196173233084","50.6602641056423","0","31.086985289702557","0.283520402776097","-21.85157835807552","71.0776026415314","0.30896096756459596","0.17241379310344637","2.7360625385723067",,"-23.73"
Harshil Agrotech Ltd,HARSHILAGR,"Agro Products","125.8824","1.77","12.104076923076923","33.3333333333333","0","0.0033942632170978625",,"-83.2835081705808","102.65940818938648","0.05954465849387041","91.40495867768594","159.42028985507244",,"-0.03"
MITCON Consultancy & Engineering Services Ltd,MITCON,"Education Services","125.814068428","83.45","22.66920151855855","67.0483460559796","0","0","0.314280434496313","-26.147313837548516","19.479616075872297","1.005406195207481","8.426483233018057","4.165526943065916",,"-26.889999999999997"
Lactose (India) Ltd,LACTOSE,"Pharmaceuticals","125.701165","99.85","18.539994837758087","43.8983050847457","13.984994836762251","53.64545237906108","0.940042898065575","-58.365118102777004","37.252050577249896","0.8333333333333335","19.77438619774387","15.468856947296393",,"6.59"
Tahmar Enterprises Ltd,TAHMARENT,"Alcoholic Beverages","125.690214","13.26","-48.34239000000001","36.6477272727273","0","74.69299180284632","0.034541499109702","-46.50964974378994","81.08366780139123","0.20098420098420097","-2.369545513401527","0.12981955082435911",,"1.65"
Diensten Tech Ltd,DTL,"IT Services & Consulting","125.5618192","152","-59.22727320754717","55.5555555555556","0","69.97359528540504",,"5.660247564346424",,"14.72872340425532","0.5597014925373137","-76.99836867862976",,"-19.79"
Par Drugs and Chemicals Ltd,PAR,"Pharmaceuticals","125.51959183599999","102.01","9.402216616928833","60.2632862018528","0","73.36868802945492","1.33082283371395","-73.63581868824157",,"0","20.18616126499945","18.475073313782996",,"14.17"
Moksh Ornaments Ltd,MOKSH,"Precious Metals, Jewellery & Watches","124.869709797","14.91","14.812539714946707","76.9230769230769","0","36.867624886644876","0.568396634757333","-16.804812277243833",,"0.8635807860262008","27.888513513513423","11.5473441108545",,"-18.41"
Basant Agro Tech (India) Ltd,BASANTGL,"Commodity Chemicals","124.6128125","13.75","29.955003004807566","79.0909090909091","0","53.07211166588508","1.08816289385694","-30.58082856100114","36.234472834935396","0.8971576227390181","9.805213136350812","2.2892578747573085","0.3636363636363636","-17.27"
MPS Infotecnics Ltd,VISESHINFO,"IT Services & Consulting","124.556409615","0.33","-13.06992755666317","0","0","1.9524765345412851","1.66637934821595","-2.9111810070821473","45.85079043342195","0.07316842453767204","-2.378431787705554","-0.8383769399241692",,"-0.42"
Som Datt Finance Corporation Ltd,SODFC,"Diversified Financials","124.50915477000001","124.41","-22.97216877675277","73.0410447761194","0","69.35833140986634","-0.345081544189111","-10.2752912081246","45.46696724068451","0","-16.42212189616253","41.11545655500765",,"-2.4499999999999997"
Pee Cee Cosma Sope Ltd,PCCOSMA,"FMCG - Household Products","124.2679","469.6","12.904247144340601","36.8652037617555","0","72.57915918752951","0.163344607989908","-31.418450551118077","42.32933096109679","0.037726482998262596","31.909730647900997","29.549957543164385","0.6388415672913117","5.04"
Flomic Global Logistics Ltd,FLOMIC,"Logistics","124.12623552000001","68.32","33.54763122162159","49.76","0","69.16759685519222","2.03942220531195","-2.44059277178804","183.9678849351911","2.613929889298893","17.815221507004924","5.1523350194095885",,"16.669999999999998"
Sampann Utpadan India Ltd,SAMPANN,"Commodity Chemicals","123.98233","30.53","31.151339195979943","62.6038781163435","0","40.49594681113026","0.944246604753719","-2.582557937742675","64.299909710629","18.810077519379856","7.019663847083373","-15.549597855227754",,"-7.98"
Samrat Pharmachem Ltd,SAMRATPH,"Commodity Chemicals","123.8506245","400.85","57.604941627908545","71.7231222385862","0","49.091076803573166","-0.001273753833914","-2.773784054796359","40.81491726657216","0.12999999999999998","4.895960832313252","3.3557046979864857","0.24946987651241118","8.74"
Terai Tea Co Ltd,TERAI,"Tea & Coffee","123.8274","180","39.94432258064522","48.7285223367698","0","74.1805125521492","0.594865989336662","1.135061767484327","45.293284599958206","0.21288997814135255","3.2393450375362036","2.087401521783042",,"-8.87"
Naapbooks Ltd,NBL,"Software Services","123.74901","115.5","74.99940000000005","39.6460176991151","0","53.75863806910455","-1.35195265804266","-18.388678262845048",,"0.10767400356930397","13.615295480880643","13.519049569848411",,"-4.6000000000000005"
Narbada Gems and Jewellery Ltd,NARBADA,"Precious Metals, Jewellery & Watches","123.66447695","58.45","25.341081342213116","61.3532110091743","0","74.9850713535889","0.011530214794792","-11.210522080191653","35.07290261886138","0.4936530324400565","18.025235329461246","10.809088978551678",,"3.8499999999999996"
Beacon Trusteeship Ltd,BEACON,"Diversified Financials","123.38335579000001","68.3","22.722533294659314","47.7453580901857","0","46.147761685871394",,"-38.53794820783615",,"0","38.67007672634269","31.103074141048833",,"4.02"
Standard Industries Ltd,SIL,"Textiles","123.382908838","19.18","-9.12595479571006","52.3291925465839","0","20.30765281834812","-0.104547189273581","-33.01322182340868","14.373261415784722","0.16151026392961879","-6.982848074223281","-0.09168488609916191",,"-6.98"
Cospower Engineering Ltd,COSPOWER,"Electrical Components & Equipments","123.159475","735.5","1231.5947500000254","0","0","65.81063003881755","-0.796335412142661","12.91559064646116","61.30544046556277","2.7119113573407203","10.93585699263931","1.3956734124214645",,"4.449999999999999"
Palash Securities Ltd,PALASHSECU,"Diversified Financials","122.608021214","122.57","-9.684677821011048","63.1578947368421","0","72.18047961522336","0.535259518989122","-35.424120110705104","44.286474822252146","0.061663128674069236","-3.2900921225794355","-2.1644387887250973",,"-12.15"
K I C Metaliks Ltd,KAJARIR,"Iron & Steel","122.496696","34.51","-20.11439999999998","67.5753228120516","0","66.25600067613252","0.313209959058717","-21.76845822316492","3.937564892614631","0.7209702486678508","-0.5576871598108348","1.2738853503184477",,"12.07"
Deep Polymers Ltd,DEEP,"Specialty Chemicals","122.3508","50.6","23.529000000000003","74.231032125769","0","64.59685690653433","0.241936662465442","-31.57324219416801","4.221215873160888","0.41885553470919323","8.406438974533685","9.380124631026572",,"13.109999999999996"
Virat Leasing Ltd,VLL,"Diversified Financials","122.120544","47.04","-393.9372387096775","57.2604790419162","0","0",,"-17.42276664997174",,"0.05169112954690492","-1.8203883495145627","-0.8261836669844296",,"0"
Clara Industries Ltd,CLARA,"Packaging","121.7951604","38.76","64.10271600000003","83.3141542002301","0","50.94268341645343","0.025058514032906","34.04994973496731",,"0.038882138517618466","7.296969696969695","16.63366336633663",,"-23.939999999999998"
Harshdeep Hortico Ltd,HARSHDEEP,"Housewares","121.76765796","75.66","12.553366800000001","63.8069705093833","0","72.76895947946012",,"-3.424001519902661",,"0","30.73814655172414","35.24347592144205",,"-27.009999999999998"
Indsil Hydro Power and Manganese Ltd,INDSILHYD,"Metals - Iron","121.69732323800001","43.79","1.599807062416196","48.3153638814016","0","62.81052272736596","0.954790667619967","-17.36712943450938","46.04877079201493","0.8224672280579911","58.995188402174605","-8.25657621774126",,"7.73"
Rox Hi-Tech Ltd,ROXHITECH,"IT Services & Consulting","121.489382","53.2","6.0988645582329335","80.1980198019802","0","59.02187521210701",,"-49.28214874901763",,"0.23022049286640725","32.35851041447506","36.40726774082965",,"-41.69"
Wallfort Financial Services Ltd,WALLFORT,"Investment Banking & Brokerage","121.477488","125.4","10.114695087427142","72.1461187214612","0","74.97109587909819","0.81161113922477","-32.441948076483655","52.81015185833087","0","9.979879275653925","22.04853357153491",,"-21.41"
Raja Bahadur International Ltd,RAJABAH,"Real Estate","121.25","4850","-126.30208333333252","54.5776996301461","0","75","-0.575095482545558","-13.997848590381107","32.47276113880942","11.983503534956792","11.964238758874572","10.283833813245584",,"-24.099999999999998"
Kakatiya Cement Sugar and Industries Ltd,KAKATCEM,"Cement","121.13225535599999","155.82","-9.100845631555227","67.1335667833917","0","54.248804133031506","1.03388862907223","-22.661914900062527","1.896383886791142","0.41790978511809623","-3.6263877577264307","-0.5946874587022544",,"-16.830000000000002"
LA Tim Metal & Industries Ltd,LATIMMETAL,"Real Estate","121.0789053","9.14","-139.17115551724282","59.4736842105263","0","62.09312950073394","0.21886191595871","-40.903039894463426","27.89391496395106","0.9232357357357357","3.6173990235242","18.891221138412146",,"-12.64"
Aesthetik Engineers Ltd,AESTHETIK,"Construction & Engineering","120.971729375","70.25","24.097954058764934","40.4699738903394","0","69.53573352187188",,"-3.1950702902617114",,"0.5655355954757152","37.41007194244605","40.12789768185452",,"-0.7100000000000002"
Ambar Protein Industries Ltd,AMBARPIL,"Agro Products","120.29","209.2","38.18730158730125","59.4936708860759","0","71.35036521739131","1.05192825593896","10.93915912897227","97.28439213281924","1.0175508575987235","23.618090452261402","13.404255319149057",,"6.279999999999999"
Beardsell Ltd,BEARDSELL,"Building Products - Prefab Structures","120.085665","30.45","12.21624262461855","72.3090277777778","0","54.53588254684687","0.272660803246494","-26.70997980588095","29.224874065563178","0.4658962795941376","19.926695174098924","12.688868331791578","0.32840722495894914","1.7800000000000011"
S V J Enterprises Ltd,SVJ,"Packaging","120.05505","215.5","160.07339999999994","50.4492939666239","0","69.43995691976306",,"42.893961076814996",,"0.15147540983606558","6.93263570961413","5.038629492777966",,"-1.59"
Sattrix Information Security Ltd,SATTRIX,"IT Services & Consulting","119.952","176.4","67.01229050279326","64.9417852522639","0","73.52919117647059",,"11.783227315414598",,"0.017712177121771217","22.390208783297343","14.133438610343472",,"6.89"
Art Nirman Ltd,ARTNIRMAN,"Real Estate","119.639064","47.94","60.12013266331653","81.5413891531875","0","73.74579259496714","-0.979236594729379","-19.912566048633394",,"0.08271954674220963","7.429670593892769","3.3707865168539364",,"1.58"
Upsurge Seeds Of Agriculture Ltd,USASEEDS,"Seeds","119.31062","169","16.4339696969697","66.0919540229885","0","71.14649140202272",,"-29.384968259638157",,"1.0433268016546922","20.190508589896243","17.144881331916398",,"-1.4000000000000012"
Trans India House Impex Ltd,TIHIL,"Commodities Trading","119.154204","16.77","48.63436897959174","74.6691871455577","0","55.351857794291504","0.002102809165331","-39.329931085959444","61.592304403424606","1.435114503816794","23.90640895218721","17.798764983654227",,"-18.189999999999998"
Genpharmasec Ltd,GENPHARMA,"Commodities Trading","119.0497355","2.15","96.78840284552808","65.5737704918033","0","29.97924762293991","-0.358011822327747","-31.004826492031988","-23.74980796875907","0.06028203936153728","3.3766993129659473","-0.30052592036062464",,"-2.97"
Starlog Enterprises Ltd,STARLOG,"Construction & Engineering","118.972563765","79.49","4.54440656092437","67.1059857221307","0","51.520062323841444","0.532809036723918","61.732563814790254","34.813956752729645","0.007425367479921194","29.70509383378015","49.442870632672296",,"-23.419999999999998"
Kothari Fermentation and Biochem Ltd,KFBL,"Agro Products","118.68","79.12","-24.12195121951222","51.1897106109325","0","71.66344","0.679468263950971","-3.6638152268513324","13.15492174550692","0.8397424432123056","-0.4516806722689027","-8.427543679342234",,"1.4800000000000004"
Raaj Medisafe India Ltd,RAAJMEDI,"Health Care Equipment & Supplies","118.622830536","89.78","35.837713152870066","62.1495327102804","0","73.4421399795892","1.14505458220878","0.30794982759248724","56.153105391662315","2.394275161588181","22.983077528532075","36.135371179039325",,"-7.370000000000001"
Parnax Lab Ltd,PARNAXLAB,"Pharmaceuticals","118.55452835199999","103.22","10.30013278470895","69.9456849728425","6.804058223781816","72.29708881090923","0.921849502558773","-44.59479682629119","42.44599310587023","1.1246861924686191","19.693285954740972","14.346495484063574",,"1.7400000000000002"
Laxmipati Engineering Works Ltd,LAXMIPATI,"Construction & Engineering","118.46244","205.95","18.22499076923078","0","0","73.45271210013908",,"-12.641621506753424","28.18847061655514","19.376811594202913","23.31674089599161","-129.23497267759564",,"-4.01"
Jagsonpal Finance and Leasing Ltd,JAGSONFI,"Investment Banking & Brokerage","118.4443324","65.06","-166.82300338028168","74.9163879598662","0","60.92703263866765","0.176852792978738","-34.899472874111204","94.28945915779703","0","-73.19587628865982","-9.375",,"0.15"
Goyal Aluminiums Ltd,GOYALALUM,"Iron & Steel","118.32547462000001","8.29","51.89713799122777","61.9565217391304","0","69.97370120584773",,"-19.004298415989048",,"0.07853926963481742","11.177347242921076","13.66791243993594",,"0.49"
Prudential Sugar Corp Ltd,PRUDMOULI,"Sugar","118.20358","36.65","18.85224561403509","37.7560106856634","0","62.72673632642937",,"-49.14852881403536",,"0.28529798834367365","7.085889570552147","6.072345164883057",,"-24.35"
Vels Film International Ltd,VELS,"Movies & TV Serials","118.1082","91.5","8.678045554739159","57.9524680073126","0","73.53269290362566",,"120.25955070023493",,"14.771947527749752","34.987929993965004","-116.02421153233513",,"-31.86"
Semac Construction Ltd,SEMAC,"Construction & Engineering","118.09921358","378.85","-19.949191483108155","73.8383195416932","0","62.851858077546396","-0.336075628543656","-5.520435505796795","12.814923948195588","0.22994140858543582","-2.033746787350527","-32.16435357906779",,"-20.37"
Bhilwara Spinners Ltd,BHILSPIN,"Textiles","117.74245815","130.05","68.05922436416188","49.4722955145119","0","56.18277972481756","0.695750031129814","-9.484456869151096","69.33732541516268","1.2120238641578707","3.4424319457684565","4.906409529211574",,"-70.08"
Silkflex Polymers (India) Ltd,SILKFLEX,"Specialty Chemicals","117.2307","101","16.74724285714286","78.1908302354399","0","69.88627552339106",,"24.61407151817037",,"1.374083129584352","88.72919818456883","38.25242718446598",,"-3.9699999999999998"
Osiajee Texfab Ltd,OSIAJEE,"Textiles","116.964","216.6","99.12203389830512","88.5941644562334","0","2.7777777777777777","-1.56817571754914","327.61952859339493","48.05198381262499","0.6074297188755019","11.904761904761903","12.579957356076752",,"-0.8599999999999999"
Amarjothi Spinning Mills Ltd,AMARJOTHI,"Textiles","116.5725","172.7","14.250916870415661","58.220502901354","0","60.083051851851856","1.11837064681944","-18.994757294740076","30.147586883415457","0.3378490175801448","8.60570790816326","4.37105910013893","1.2738853503184715","5.83"
Techknowgreen Solutions Ltd,TECHKGREEN,"Environmental Services","116.53639305","157.85","15.353938478260874","64.9546827794562","0","65.57799079744214",,"-39.897208951193925",,"0","33.84670487106016","36.729786594529614",,"-11.43"
Orissa Bengal Carrier Ltd,OBCL,"Logistics","116.46133196","55.24","31.561336574525722","52.0076481835564","0","67.2286732448599",,"-5.400148350418417",,"0.15261627906976746","6.904640489546153","4.213531258920929",,"-6.26"
JHS Svendgaard Laboratories Ltd,JHS,"FMCG - Personal Products","116.078977896","13.56","-5.874442201214575","46.7353951890034","0","34.56127021030778","1.02166343061812","-41.967360782363045","8.001630667981052","0.030196009182412158","-6.878489610314856","8.989613941174758",,"-40.11"
Atam Valves Ltd,ATAM,"Industrial Machinery","115.982634","99.24","18.439210492845785","61.5427149571468","0","52.2942161737765",,"-36.2131502254436",,"0.41462628865979384","29.31626600062442","20.84225553176306",,"5"
Prakash Steelage Ltd,PRAKASHSTL,"Building Products - Pipes","115.5002574","6.6","89.53508325581431","59.7826086956522","0.0342856378777213","33.558632069334244","1.34486780872067","-24.52638290731968","50.66938027762351","0.040155440414507776","24.523809523809454",,,"28.349999999999998"
Kifs Financial Services Ltd,KIFS,"Specialized Finance","115.2117","106.5","14.294255583126562","42.2276621787026","0","74.41301534479571","0.241732821398904","-34.20150358772731","10.026008287711408","4.854141894569955","3.67729448915147","14.94699275742626","1.4084507042253522","48.39"
Paramatrix Technologies Ltd,PARAMATRIX,"IT Services & Consulting","115.088","100","19.945927209705378","84.8837209302325","0","54.76244265257889",,"-6.849701660300202",,"0","22.833386632555158","13.671810187489628",,"1.3399999999999999"
Lahoti Overseas Ltd,LAHOTIOV,"Textiles","114.7898525","39.35","9.510344034797008","73.0557737627652","0","59.806403510275445","1.07697711538574","-1.0209686818620436","37.65954627604422","0.054549295030891905","9.85073100909928","6.59328653756863","0.5082592121982211","-37.59"
Vedavaag Systems Ltd,VEDAVAAG,"Software Services","114.739938","48.9","14.542450950570307","67.1926910299003","9.69046501311443","35.528599792408706","1.12015440960407","-36.13526949540661","18.990146606279758","0.017679226908382653","7.01511160404826","6.05339880313029","1.4984974107272047","4.76"
BITS Ltd,BITS,"Education Services","114.56","10.24","498.0869565217394","43.7375745526839","0","65.07189810055866",,"-71.0108694806024",,"0","1.0319410319410314","12.819148936170217",,"0.14"
Shetron Ltd,SHETR,"Packaging","114.521976","127.2","37.18245974025966","53.9119804400978","0","64.17766818833095","0.428632643346161","-26.88009911825968","48.18813141110234","1.1461729270021261","15.32363033960479","12.228464419475648","0.7861635220125787","4.59"
Grob Tea Co Ltd,GROBTEA,"Tea & Coffee","114.5127516","985.2","11.382977296222656","64.1911015510019","0","74.9922999492399","1.33693902427968","-17.24161578969084","26.074976718535538","0.11885089614846828","15.685574979188974","-0.025572177470938463",,"-6.18"
COSCO (India) Ltd,COSCO,"Theme Parks & Gaming","114.448305","275.05","35.76509531249999","64.5692158760891","0","74.9771689497717","0.614109592383369","-27.873669071466267","30.027731535694045","1.1433447098976108","14.946511978303455","6.641760066417602",,"4.869999999999999"
Akar Auto Industries Ltd,AAIL,"Auto Parts","114.41763406","106.06","20.765450827586175","75.1635930993456","2.647383530419419","73.06024002573227","1.19208255221032","-2.09369051278557","50.143786602226626","1.8682257701821452","24.741506646971942","19.125607217210252","0.5657175183858192","16.46"
Patdiam Jewellery Ltd,PJL,"Precious Metals, Jewellery & Watches","114.4005","265","18.541410048622364","0","0","74.14871438498957",,"-7.587439999887903","22.98127584338763","0.052878179384203486","16.80053547523427","10.88759484736192",,"-6.03"
DRS Cargo Movers Ltd,DRSCARGO,"Logistics","113.79644710999999",,"-45.701384381526104","50","0","72.11568247879721",,,,,"22.583732057416274",,,"1.44"
Tomorrow Technologies Global Innovations Ltd,CNIRESLTD,"Diversified Financials","113.7712595","9.91","-23.31378268442623","60.2459016393443","0","37.10958107042842","-0.318101747221409","-28.790014215758283","43.12580490369599","0","-32.707774798927616","6.893721789084937",,"0.15"
Innovative Tyres & Tubes Ltd,ITTL,"Tires & Rubber","113.70666552","63.2","3.2948903367139954","100","0","94.55","0.803576930896112","221.19138309548197","55.50575091370731",,"187.45247148288973",,,"-7.4799999999999995"
Tanvi Foods (India) Ltd,TANVI,"Packaged Foods & Meats","113.6629465","88.6","247.0933619565239","53.1347962382445","6.904829182833123","34.91166537724763","-0.156010218840321","-43.04631614221729","8.47167388692267","0.4174058577405858","4.081331958155291","1.029773897470329",,"3.1399999999999997"
Source Natural Foods and Herbal Supplements Ltd,SOURCENTRL,"Pharmaceuticals","113.64401680499999","176.55","65.31265333620678","70.6349206349207","0","74.36604493663206","2.59786638471521","-32.16383578568363","29.755356999626812","0","16.916167664670674","9.359870898332455",,"2.69"
WeP Solutions Ltd,WEPSOLN,"IT Services & Consulting","113.398398672","30.81","28.208556883582066","63.0937880633374","0","41.20662032023725","1.11977987860328","-12.346807109374929","19.96484649471053","0.2160411823314513","10.9328764989877","6.5682281059063286","1.613793158837491","4.960000000000001"
